width	place	age	end.date	sign	slope	pval
7	state	all	NA	-1	-292.749999999986	0.312933869738256
14	state	all	NA	-1	-65.8703296704321	0.475835605045841
21	state	all	NA	-1	-18.6311688311264	0.737668901791485
28	state	all	NA	-1	-1.86425834703729	0.958472425312739
35	state	all	NA	-1	-10.5915966386542	0.684146932282171
42	state	all	NA	-1	-8.42849039783598	0.662490341991959
7	King	all	NA	-1	-105.642857142874	0.273928395648596
14	King	all	NA	-1	-21.7318681319044	0.476670363249906
21	King	all	NA	-1	-6.04935064933424	0.734655650067102
28	King	all	NA	-1	-0.547619047625572	0.961932841318051
35	King	all	NA	-1	-3.42268907562984	0.682154981810927
42	King	all	NA	-1	-2.75326148609476	0.657561568163642
7	Snohomish	all	NA	-1	-31.7857142857163	0.316638648182658
14	Snohomish	all	NA	-1	-7.7626373626497	0.446002352203169
21	Snohomish	all	NA	-1	-2.84675324674818	0.653167541293856
28	Snohomish	all	NA	-1	-0.475095785443027	0.907015579565228
35	Snohomish	all	NA	-1	-2.27983193277286	0.500948962943442
42	Snohomish	all	NA	-1	-1.2146503524814	0.620379694433554
7	Pierce	all	NA	-1	-32.2499999999923	0.334236772014335
14	Pierce	all	NA	-1	-5.65274725276279	0.588139414825326
21	Pierce	all	NA	-1	-2.10259740259249	0.743985635061254
28	Pierce	all	NA	1	0.211548987409034	0.958053488945673
35	Pierce	all	NA	-1	-0.210084033613327	0.940170151955005
42	Pierce	all	NA	-1	-0.0611781865301074	0.976171336608378
7	Ann Arbor	all	NA	-1	-36.4285714284601	0.363217467650129
14	Ann Arbor	all	NA	-1	-13.4153846153533	0.382259418360201
21	Ann Arbor	all	NA	-1	-9.89870129871406	0.323044844259825
28	Ann Arbor	all	NA	-1	-5.53749315818761	0.398318218420362
35	Ann Arbor	all	NA	-1	-2.84369747899168	0.534904237710601
42	Ann Arbor	all	NA	-1	-1.89709099749055	0.583105361508909
7	Boston	all	NA	1	5.45418322583345e-11	0.999999999999471
14	Boston	all	NA	1	1.7185189797366e-11	0.999999999999464
21	Boston	all	NA	1	1.3727272727227	0.914573394873981
28	Boston	all	NA	1	1.70306513409807	0.826802969630554
35	Boston	all	NA	1	1.31372549019605	0.807018980795537
42	Boston	all	NA	1	0.791832104366288	0.845058978118479
7	San Diego	all	NA	1	8.25000000011399	0.96326264687241
14	San Diego	all	NA	-1	-8.96483516477302	0.890422782976556
21	San Diego	all	NA	1	7.3376623376538	0.810073259237695
28	San Diego	all	NA	-1	-1.71975916804292	0.926578396375979
35	San Diego	all	NA	-1	-8.49551820728321	0.551196824302363
42	San Diego	all	NA	-1	-12.333765497137	0.299881644129105
7	DC	all	NA	-1	-22.4999999999638	0.0157437837730793
14	DC	all	NA	-1	-7.87692307690966	0.187308964258567
21	DC	all	NA	-1	-2.49740259740798	0.50130946736882
28	DC	all	NA	-1	-1.06869184455588	0.642657005526776
35	DC	all	NA	-1	-1.00364145658268	0.546405217889524
42	DC	all	NA	-1	-1.20079410096607	0.380237668502706
7	USA	all	NA	-1	-9670.67857140567	0.12390018982887
14	USA	all	NA	-1	-3632.1428571376	0.106740773947452
21	USA	all	NA	-1	-1949.52467532567	0.116839788829157
28	USA	all	NA	-1	-1680.93322386557	0.0633166140382086
35	USA	all	NA	-1	-1564.42885154062	0.0264041261053758
42	USA	all	NA	-1	-1637.03281743788	0.00453672179179648
