width	place	age	end.date	sign	slope	pval
4	state	all	NA	-1	-21.5626526471773	1.03732372946067e-05
6	state	all	NA	-1	-21.308265627244	2.18227744369905e-09
8	state	all	NA	-1	-21.0119860863275	2.16436261463436e-12
10	state	all	NA	-1	-20.6738140245692	6.74505404134194e-15
12	state	all	NA	-1	-20.2937494419094	5.34525150308839e-17
4	King	all	NA	-1	-28.851536648846	3.42026442938559e-07
6	King	all	NA	-1	-28.8006108399255	1.0436468855457e-12
8	King	all	NA	-1	-28.7526002474059	7.21652488086949e-18
10	King	all	NA	-1	-28.7075048714676	7.93658048046716e-23
12	King	all	NA	-1	-28.6653247120287	1.1548090611484e-27
4	Snohomish	all	NA	-1	-1.79412698387696	3.64474501768078e-06
6	Snohomish	all	NA	-1	-1.81274231161706	1.27058493182445e-09
8	Snohomish	all	NA	-1	-1.84087360669119	3.11374027215144e-12
10	Snohomish	all	NA	-1	-1.87852086911113	2.63474595805139e-14
12	Snohomish	all	NA	-1	-1.92568409887138	5.35823014662502e-16
4	Pierce	all	NA	-1	-4.67720594117673	1.20003062171655e-05
6	Pierce	all	NA	-1	-4.61513897785313	3.53021044138327e-09
8	Pierce	all	NA	-1	-4.54000702096691	5.51918640605094e-12
10	Pierce	all	NA	-1	-4.451810070547	2.95649236186366e-14
12	Pierce	all	NA	-1	-4.35054812658043	4.32166242342779e-16
4	Ann Arbor	all	NA	-1	-21.2971804096284	5.85317543905002e-08
6	Ann Arbor	all	NA	-1	-21.3230465047198	2.43715817397915e-13
8	Ann Arbor	all	NA	-1	-21.3605742192906	7.28337628709397e-18
10	Ann Arbor	all	NA	-1	-21.4097635534734	8.10175563842148e-22
12	Ann Arbor	all	NA	-1	-21.4706145072081	2.41038349344484e-25
4	Boston	all	NA	-1	-35.4370020191474	9.58302091920375e-09
6	Boston	all	NA	-1	-35.4668894076829	6.33352200466238e-14
8	Boston	all	NA	-1	-35.5206039976046	2.82802043946218e-18
10	Boston	all	NA	-1	-35.5981457891331	4.70226440694595e-22
12	Boston	all	NA	-1	-35.6995147821686	2.09500457303127e-25
4	San Diego	all	NA	1	66.8356695204457	1.56233038709365e-06
6	San Diego	all	NA	1	67.1510987453139	5.24650273123792e-11
8	San Diego	all	NA	1	67.5283318296218	8.23117623208028e-15
10	San Diego	all	NA	1	67.9673687737826	3.84495466182846e-18
12	San Diego	all	NA	1	68.4682095776087	4.18112474296015e-21
4	DC	all	NA	-1	-16.4281093918427	9.59322355044503e-09
6	DC	all	NA	-1	-16.4089327104113	2.51828640199908e-13
8	DC	all	NA	-1	-16.3712296456177	3.49947360501632e-17
10	DC	all	NA	-1	-16.3150001975642	1.78796351254427e-20
12	DC	all	NA	-1	-16.2402443662044	2.51333998198655e-23
4	USA	all	NA	1	605.713092585676	4.2638483817395e-05
6	USA	all	NA	1	621.718077626576	4.76970738293103e-08
8	USA	all	NA	1	641.949438478608	2.56525998357515e-10
10	USA	all	NA	1	666.407175145298	3.87044676263477e-12
12	USA	all	NA	1	695.091287625079	1.21401392606023e-13
