width	place	age	end.date	sign	slope	pval
4	state	all	NA	1	0.342857142857143	0.701857603000028
6	state	all	NA	1	0.19591836734697	0.545853366313482
8	state	all	NA	1	0.290816326530594	0.126414156523724
4	King	all	NA	1	0.328571428571429	0.405150309871347
6	King	all	NA	1	0.159183673469399	0.336834065207563
8	King	all	NA	1	0.141156462585023	0.125806246119111
4	Snohomish	all	NA	-1	-0.2	0.455050739086934
6	Snohomish	all	NA	-1	-0.0857142857143043	0.400541374917884
8	Snohomish	all	NA	-1	-0.0425170068027189	0.443290409363198
4	Pierce	all	NA	-1	-0.0142857142857143	0.964078939594645
6	Pierce	all	NA	1	0.057142857142881	0.710627869513358
8	Pierce	all	NA	1	0.0969387755101963	0.275247289397167
4	Ann Arbor	all	NA	-1	-0.257142857142857	0.0513167019494862
6	Ann Arbor	all	NA	-1	-0.126530612244917	0.0564946399245888
8	Ann Arbor	all	NA	-1	-0.0102040816326473	0.836806626843464
4	Boston	all	NA	-1	-0.142857142857143	0.402385695332803
6	Boston	all	NA	-1	-0.0775510204081626	0.384533056282529
8	Boston	all	NA	-1	-0.0238095238095234	0.650592821252636
4	San Diego	all	NA	-1	-0.3	0.327461754018634
6	San Diego	all	NA	-1	-0.36734693877556	0.0226609431141338
8	San Diego	all	NA	-1	-0.73979591836736	0.0445887496523862
4	DC	all	NA	-1	-0.171428571428571	0.105572809000084
6	DC	all	NA	-1	-0.020408163265312	0.730640493702301
8	DC	all	NA	-1	-0.0833333333333403	0.271837074497764
