width	place	age	end.date	sign	slope	pval
4	state	all	NA	-1	-137.685714285714	0.439426520786345
6	state	all	NA	-1	-135.522448979609	0.0695729138779475
8	state	all	NA	-1	-95.6190476190397	0.0261525393778669
4	King	all	NA	-1	-57.7571428571429	0.197897898268277
6	King	all	NA	-1	-62.6979591836812	0.00652493511783716
8	King	all	NA	-1	-45.0170068027175	0.00246247177370462
4	Snohomish	all	NA	-1	-16.3285714285714	0.222318509329406
6	Snohomish	all	NA	-1	-17.7142857142879	0.00914545543719843
8	Snohomish	all	NA	-1	-12.5051020408154	0.00339239300406335
4	Pierce	all	NA	-1	-34.6285714285714	0.519996988502195
6	Pierce	all	NA	-1	-23.6816326530651	0.246750938154747
8	Pierce	all	NA	-1	-14.2091836734678	0.210100855258506
4	Ann Arbor	all	NA	-1	-11.2285714285714	0.00200433020199056
6	Ann Arbor	all	NA	-1	-13.8816326530626	0.000112314966338271
8	Ann Arbor	all	NA	-1	-24.0884353741491	0.00139681548878116
4	Boston	all	NA	-1	-17.0571428571429	0.000870053313626525
6	Boston	all	NA	-1	-20.9510204081653	0.000127311371771793
8	Boston	all	NA	-1	-25.845238095237	2.64903649270704e-05
4	San Diego	all	NA	-1	-31.4857142857143	0.1569343523231
6	San Diego	all	NA	-1	-11.4326530612294	0.475246687428324
8	San Diego	all	NA	-1	-18.8537414965984	0.0718972332046646
4	DC	all	NA	-1	-8.77142857142857	0.158224602037461
6	DC	all	NA	-1	-10.6000000000013	0.00430673516489663
8	DC	all	NA	-1	-13.2959183673464	8.08570309326961e-05
