date	state	King	Snohomish	Pierce	Ann Arbor	Boston	San Diego	DC
2020-01-26	0	0	0	0	0	0	0	0
2020-01-27	0	0	0	0	0	0	0	0
2020-01-28	0	0	0	0	0	0	0	0
2020-01-29	0	0	0	0	0	0	0	0
2020-01-30	0	0	0	0	0	0	0	0
2020-01-31	0	0	0	0	0	0	0	0
2020-02-01	0	0	0	0	0	0	0	0
2020-02-02	0	0	0	0	0	0	0	0
2020-02-03	0	0	0	0	0	0	0	0
2020-02-04	0	0	0	0	0	0	0	0
2020-02-05	0	0	0	0	0	0	0	0
2020-02-06	0	0	0	0	0	0	0	0
2020-02-07	0	0	0	0	0	0	0	0
2020-02-08	0	0	0	0	0	0	0	0
2020-02-09	0	0	0	0	0	0	0	0
2020-02-10	0	0	0	0	0	0	0	0
2020-02-11	0	0	0	0	0	0	0	0
2020-02-12	0	1	4	0	0	0	0	0
2020-02-13	0	4	8	0	0	0	0	0
2020-02-14	1	8	13	0	0	0	0	0
2020-02-15	3	12	18	0	0	0	0	0
2020-02-16	5	16	23	0	0	0	0	0
2020-02-17	8	20	29	0	0	0	0	0
2020-02-18	11	25	35	1	0	0	0	0
2020-02-19	14	30	42	3	0	0	0	0
2020-02-20	17	35	49	5	4	0	0	0
2020-02-21	21	41	56	8	8	0	0	0
2020-02-22	24	47	64	10	14	0	0	0
2020-02-23	29	54	73	13	19	0	1	0
2020-02-24	33	61	82	16	25	17	2	0
2020-02-25	38	69	92	19	32	38	4	0
2020-02-26	43	77	102	23	39	61	5	0
2020-02-27	48	85	113	27	47	86	7	2
2020-02-28	54	94	124	31	56	114	9	10
2020-02-29	60	103	135	35	65	145	11	19
2020-03-01	66	112	148	40	75	178	13	28
2020-03-02	72	122	160	45	86	215	15	39
2020-03-03	79	133	173	50	97	254	18	51
2020-03-04	86	143	186	56	109	296	20	65
2020-03-05	94	154	200	61	121	341	23	79
2020-03-06	101	166	214	67	135	390	26	95
2020-03-07	109	177	228	74	149	442	29	112
2020-03-08	117	189	243	80	164	498	33	130
2020-03-09	125	201	257	87	179	557	37	149
2020-03-10	134	213	271	94	196	619	40	170
2020-03-11	142	225	286	102	213	685	44	193
2020-03-12	151	237	300	109	230	754	49	217
2020-03-13	160	249	314	117	248	826	53	242
2020-03-14	169	261	328	125	266	900	58	268
2020-03-15	177	273	341	133	284	977	62	295
2020-03-16	186	284	354	140	302	1056	67	324
2020-03-17	194	295	367	148	321	1138	72	354
2020-03-18	203	306	379	156	339	1221	77	385
2020-03-19	211	317	390	164	357	1306	82	417
2020-03-20	219	327	400	172	375	1393	87	450
2020-03-21	226	337	410	179	392	1481	92	484
2020-03-22	233	346	418	186	409	1570	97	519
2020-03-23	240	354	426	193	425	1660	102	555
2020-03-24	247	362	433	200	441	1751	108	592
2020-03-25	253	369	438	207	456	1842	113	629
2020-03-26	258	376	443	213	470	1932	118	667
2020-03-27	263	382	446	218	482	2022	123	706
2020-03-28	268	387	449	224	494	2111	128	744
2020-03-29	272	392	450	228	504	2198	133	783
2020-03-30	275	396	450	232	513	2282	138	822
2020-03-31	278	399	449	235	520	2365	142	860
2020-04-01	281	402	447	238	526	2444	147	898
2020-04-02	282	404	444	240	530	2519	151	936
2020-04-03	284	405	441	241	533	2591	155	973
2020-04-04	285	406	436	242	535	2658	159	1009
2020-04-05	285	406	431	242	536	2720	163	1045
2020-04-06	285	405	425	242	535	2777	167	1079
2020-04-07	285	404	419	241	533	2828	171	1113
2020-04-08	284	402	412	240	531	2873	175	1146
2020-04-09	283	399	404	238	527	2912	178	1178
2020-04-10	281	396	396	236	522	2946	182	1208
2020-04-11	279	392	388	234	516	2974	185	1238
2020-04-12	277	388	380	231	509	2996	189	1266
2020-04-13	275	383	371	228	502	3012	192	1293
2020-04-14	272	378	362	225	494	3021	195	1319
2020-04-15	270	373	353	222	485	3025	199	1343
2020-04-16	267	367	343	218	476	3022	202	1367
2020-04-17	264	362	334	215	466	3013	205	1388
2020-04-18	261	355	325	211	456	2997	208	1409
2020-04-19	258	349	315	207	446	2975	211	1427
2020-04-20	255	342	306	203	435	2946	213	1444
2020-04-21	252	336	297	200	423	2911	216	1460
2020-04-22	249	329	288	196	412	2870	219	1474
2020-04-23	246	322	279	192	401	2824	221	1486
2020-04-24	243	315	270	189	389	2774	223	1496
2020-04-25	240	308	261	185	378	2719	226	1505
2020-04-26	237	301	252	181	366	2660	228	1512
2020-04-27	234	294	244	178	354	2598	230	1517
2020-04-28	231	286	236	174	343	2533	232	1520
2020-04-29	229	279	227	171	332	2465	234	1522
2020-04-30	226	272	220	167	321	2395	236	1521
2020-05-01	224	265	212	164	310	2324	237	1519
2020-05-02	222	258	204	161	299	2250	239	1514
2020-05-03	220	251	197	157	288	2176	240	1508
2020-05-04	218	244	190	154	278	2101	242	1500
2020-05-05	216	237	183	151	268	2026	243	1489
2020-05-06	215	231	176	149	259	1951	244	1478
2020-05-07	214	224	170	146	249	1875	245	1464
2020-05-08	213	218	163	143	240	1799	246	1449
2020-05-09	212	212	158	141	231	1724	247	1432
2020-05-10	212	206	152	138	223	1650	248	1414
2020-05-11	212	201	147	136	214	1576	250	1395
2020-05-12	212	196	142	134	206	1504	251	1374
2020-05-13	212	191	137	133	199	1432	252	1352
2020-05-14	213	186	133	131	191	1362	254	1329
2020-05-15	214	182	129	130	184	1294	255	1305
2020-05-16	216	178	125	128	178	1228	257	1280
2020-05-17	218	175	122	128	171	1164	259	1254
2020-05-18	220	172	119	127	165	1102	262	1227
2020-05-19	223	169	117	126	160	1042	264	1200
2020-05-20	226	167	115	126	154	984	267	1172
2020-05-21	229	166	113	126	149	929	270	1144
2020-05-22	233	164	111	126	145	876	274	1115
2020-05-23	237	164	110	127	140	826	278	1086
2020-05-24	241	163	110	127	136	778	283	1057
2020-05-25	246	163	109	128	133	732	288	1027
2020-05-26	251	164	109	129	130	688	293	997
2020-05-27	256	164	110	130	127	647	299	968
2020-05-28	261	166	111	131	124	607	306	938
2020-05-29	267	168	112	133	122	570	314	909
2020-05-30	272	170	114	135	121	536	322	880
2020-05-31	279	172	116	137	120	503	331	851
2020-06-01	285	175	118	139	119	472	341	823
2020-06-02	292	179	121	142	119	444	351	796
2020-06-03	299	183	124	146	120	417	362	769
2020-06-04	306	187	128	150	120	393	374	742
2020-06-05	313	192	132	154	122	370	387	717
2020-06-06	321	197	136	158	124	349	400	692
2020-06-07	329	202	141	164	126	330	414	668
2020-06-08	338	208	146	169	129	313	429	645
2020-06-09	346	214	152	175	133	297	444	623
2020-06-10	355	221	158	182	137	283	460	602
2020-06-11	364	228	164	189	142	271	477	582
2020-06-12	374	236	170	196	147	260	494	564
2020-06-13	384	244	177	204	152	250	512	546
2020-06-14	394	252	184	213	158	242	530	530
2020-06-15	404	260	192	222	165	234	549	515
2020-06-16	414	269	199	231	172	229	569	502
2020-06-17	425	278	207	242	179	224	589	489
2020-06-18	436	288	215	252	187	220	609	479
2020-06-19	447	297	224	263	196	218	630	469
2020-06-20	459	307	232	275	204	217	650	461
2020-06-21	470	317	241	287	213	216	671	454
2020-06-22	482	327	250	299	223	216	691	448
2020-06-23	494	337	259	311	232	218	711	444
2020-06-24	506	346	267	324	242	219	731	441
2020-06-25	518	356	276	338	252	222	751	439
2020-06-26	529	366	285	351	262	226	769	439
2020-06-27	541	376	294	365	272	229	788	439
2020-06-28	553	385	303	379	282	234	805	441
2020-06-29	564	394	312	393	292	239	822	443
2020-06-30	576	403	320	407	301	245	838	447
2020-07-01	587	412	329	421	311	250	853	451
2020-07-02	598	421	337	436	320	257	867	456
2020-07-03	608	429	345	450	329	264	880	462
2020-07-04	619	437	353	464	337	271	892	469
2020-07-05	628	445	361	478	345	278	903	476
2020-07-06	638	452	368	492	353	286	913	484
2020-07-07	647	460	375	505	360	294	922	492
2020-07-08	655	466	382	518	367	302	930	500
2020-07-09	663	473	388	531	373	311	936	509
2020-07-10	670	479	394	543	378	319	942	517
2020-07-11	676	484	400	554	382	328	946	526
2020-07-12	682	489	405	566	386	337	949	535
2020-07-13	687	494	409	576	389	346	951	544
2020-07-14	692	498	414	586	391	355	951	553
2020-07-15	695	502	417	595	392	364	951	561
2020-07-16	698	505	420	603	393	373	949	569
2020-07-17	700	508	423	610	393	383	947	577
2020-07-18	701	510	425	617	393	392	943	585
2020-07-19	702	512	426	622	392	401	939	592
2020-07-20	702	513	428	626	390	411	934	599
2020-07-21	701	514	428	630	389	421	929	605
2020-07-22	700	514	428	632	387	430	922	611
2020-07-23	698	514	428	634	384	440	916	616
2020-07-24	695	514	427	634	382	449	908	621
2020-07-25	691	513	425	634	379	459	901	625
2020-07-26	688	512	423	632	376	468	892	628
2020-07-27	683	511	421	629	373	477	884	631
2020-07-28	678	510	418	626	370	486	875	633
2020-07-29	672	508	415	622	367	495	866	635
2020-07-30	666	506	412	616	364	503	856	636
2020-07-31	660	503	408	611	360	512	846	637
2020-08-01	653	501	404	604	357	520	836	637
2020-08-02	646	498	399	597	354	527	826	636
2020-08-03	638	494	395	589	350	535	816	635
2020-08-04	630	491	390	580	347	542	806	634
2020-08-05	622	487	385	571	344	548	796	632
2020-08-06	614	483	379	562	341	555	785	630
2020-08-07	605	479	374	552	338	560	775	627
2020-08-08	596	475	368	542	335	566	765	623
2020-08-09	587	470	362	531	332	571	755	619
2020-08-10	578	465	357	520	329	576	746	615
2020-08-11	569	460	351	509	326	580	736	610
2020-08-12	560	455	345	498	324	584	727	605
2020-08-13	551	449	339	487	322	587	718	600
2020-08-14	542	444	333	476	320	590	710	594
2020-08-15	533	438	327	465	318	592	702	588
2020-08-16	524	431	321	453	317	594	694	582
2020-08-17	515	425	315	442	316	596	686	576
2020-08-18	507	418	309	432	316	597	679	570
2020-08-19	498	412	303	421	316	598	672	563
2020-08-20	490	405	297	410	317	598	665	557
2020-08-21	482	398	291	400	318	599	659	550
2020-08-22	474	391	285	391	320	599	653	543
2020-08-23	466	384	280	381	322	599	647	537
2020-08-24	459	377	274	372	325	599	641	530
2020-08-25	452	370	269	364	328	599	636	524
2020-08-26	446	363	264	356	331	599	631	518
2020-08-27	439	356	259	348	335	599	626	512
2020-08-28	433	350	254	341	340	599	622	506
2020-08-29	428	343	249	335	345	599	617	500
2020-08-30	423	337	245	329	351	600	613	494
2020-08-31	418	331	241	323	357	600	609	489
2020-09-01	413	326	238	318	364	600	605	483
2020-09-02	409	320	235	314	372	601	601	478
2020-09-03	406	315	232	310	380	602	597	474
2020-09-04	403	311	229	307	389	603	593	469
2020-09-05	400	306	227	304	398	605	589	465
2020-09-06	398	302	226	302	408	607	586	462
2020-09-07	396	299	225	301	419	609	582	459
2020-09-08	395	296	224	300	430	612	578	456
2020-09-09	394	294	224	300	442	615	574	453
2020-09-10	394	292	225	300	455	618	570	451
2020-09-11	394	291	226	301	468	622	566	449
2020-09-12	394	290	228	303	483	627	562	447
2020-09-13	396	290	230	305	498	632	558	446
2020-09-14	397	290	233	308	514	637	555	444
2020-09-15	399	291	236	312	531	643	551	443
2020-09-16	401	293	240	316	548	649	547	442
2020-09-17	404	295	244	320	567	656	544	442
2020-09-18	407	298	250	326	586	664	540	441
2020-09-19	411	302	255	331	606	672	536	441
2020-09-20	415	306	262	338	627	681	533	442
2020-09-21	419	310	269	344	648	691	529	443
2020-09-22	424	315	277	352	670	702	526	444
2020-09-23	429	321	285	359	693	713	523	446
2020-09-24	435	328	294	368	716	725	520	448
2020-09-25	441	335	304	377	741	738	517	451
2020-09-26	448	343	314	386	766	752	514	454
2020-09-27	455	352	326	396	792	767	512	458
2020-09-28	463	361	337	407	819	783	510	462
2020-09-29	471	371	350	418	847	800	508	467
2020-09-30	480	382	363	430	876	818	507	472
2020-10-01	490	394	377	442	906	837	506	478
2020-10-02	500	406	392	455	937	858	506	484
2020-10-03	511	420	407	469	969	879	506	491
2020-10-04	523	434	423	484	1002	902	507	498
2020-10-05	536	449	440	499	1036	925	508	506
2020-10-06	550	465	458	515	1071	951	510	515
2020-10-07	564	481	476	531	1107	977	513	524
2020-10-08	580	499	495	548	1144	1005	517	534
2020-10-09	596	518	515	567	1182	1034	522	545
2020-10-10	613	538	536	586	1220	1064	527	556
2020-10-11	632	559	557	605	1260	1096	534	568
2020-10-12	652	581	579	626	1300	1130	542	581
2020-10-13	672	605	602	648	1340	1164	551	595
2020-10-14	695	629	626	670	1381	1200	562	609
2020-10-15	718	655	650	694	1423	1237	574	625
2020-10-16	743	682	676	718	1466	1275	587	641
2020-10-17	769	711	702	744	1509	1315	602	659
2020-10-18	796	740	729	771	1553	1355	619	678
2020-10-19	826	772	758	799	1598	1396	638	698
2020-10-20	856	804	787	829	1644	1439	658	719
2020-10-21	888	838	818	859	1690	1482	681	741
2020-10-22	922	872	849	891	1737	1526	705	764
2020-10-23	957	908	881	924	1784	1571	732	789
2020-10-24	992	945	914	958	1831	1617	760	814
2020-10-25	1030	982	948	992	1879	1664	792	841
2020-10-26	1068	1021	982	1028	1928	1712	825	869
2020-10-27	1107	1059	1017	1064	1976	1761	862	898
2020-10-28	1147	1099	1053	1102	2025	1810	901	927
2020-10-29	1188	1139	1089	1140	2073	1861	942	958
2020-10-30	1230	1179	1125	1179	2122	1912	987	990
2020-10-31	1273	1219	1162	1219	2171	1965	1034	1023
2020-11-01	1316	1260	1199	1259	2219	2018	1085	1057
2020-11-02	1360	1300	1236	1300	2267	2072	1139	1092
2020-11-03	1405	1341	1273	1341	2315	2127	1196	1127
2020-11-04	1450	1381	1311	1383	2362	2183	1256	1164
2020-11-05	1495	1421	1348	1424	2409	2240	1319	1201
2020-11-06	1540	1460	1386	1466	2454	2297	1385	1239
2020-11-07	1585	1499	1423	1508	2497	2356	1455	1278
2020-11-08	1629	1537	1460	1549	2539	2415	1528	1316
2020-11-09	1673	1574	1496	1590	2579	2475	1604	1356
2020-11-10	1717	1611	1532	1631	2617	2536	1683	1395
2020-11-11	1759	1646	1567	1670	2652	2598	1765	1435
2020-11-12	1801	1680	1602	1709	2685	2661	1850	1475
2020-11-13	1842	1712	1636	1747	2715	2725	1938	1515
2020-11-14	1882	1743	1669	1785	2742	2792	2028	1555
2020-11-15	1920	1772	1702	1821	2766	2860	2122	1594
2020-11-16	1958	1800	1733	1856	2787	2930	2217	1634
2020-11-17	1993	1825	1764	1889	2804	3001	2315	1673
2020-11-18	2027	1849	1794	1922	2818	3075	2416	1711
2020-11-19	2060	1871	1822	1953	2829	3149	2518	1750
2020-11-20	2091	1892	1850	1983	2837	3225	2623	1788
2020-11-21	2120	1910	1876	2011	2842	3302	2730	1825
2020-11-22	2148	1927	1901	2038	2844	3380	2838	1861
2020-11-23	2174	1942	1925	2063	2843	3458	2948	1897
2020-11-24	2198	1955	1947	2086	2839	3536	3060	1932
2020-11-25	2220	1966	1968	2108	2832	3615	3173	1966
2020-11-26	2241	1975	1988	2129	2823	3694	3288	2000
2020-11-27	2259	1983	2006	2147	2811	3772	3404	2032
2020-11-28	2276	1989	2023	2164	2797	3851	3521	2063
