width	place	age	end.date	sign	slope	pval
7	state	all	NA	-1	-0.999999999999842	0.34157609845125
14	state	all	NA	-1	-0.0879120879119859	0.827450247363725
21	state	all	NA	-1	-0.0584415584414459	0.778578473439785
28	state	all	NA	-1	-0.0593869731807026	0.681070637041638
35	state	all	NA	-1	-0.122128851540673	0.259052892342756
42	state	all	NA	-1	-0.0239850903492386	0.764577404641285
7	King	all	NA	-1	-0.142857142857143	0.530091618670404
14	King	all	NA	1	0.0901098901099847	0.222108598007488
21	King	all	NA	1	0.0428571428571487	0.206785602007088
28	King	all	NA	-1	-0.00875752599913307	0.819142677671445
35	King	all	NA	-1	-0.0375350140056127	0.167324876845525
42	King	all	NA	-1	-0.0205007697917525	0.297858495507279
7	Snohomish	all	NA	-1	-0.357142857142863	0.0840686815854602
14	Snohomish	all	NA	-1	-0.0505494505495042	0.433724387592595
21	Snohomish	all	NA	1	0.0103896103896039	0.750366365507933
28	Snohomish	all	NA	1	0.00656814449910439	0.744718378105482
35	Snohomish	all	NA	-1	-0.0100840336134571	0.519119163739633
42	Snohomish	all	NA	-1	-0.0102909002511952	0.395732113857893
7	Pierce	all	NA	-1	-0.142857142857137	0.127464008158078
14	Pierce	all	NA	-1	-0.0505494505496319	0.243327459965028
21	Pierce	all	NA	-1	-0.046753246753214	0.14102988590268
28	Pierce	all	NA	-1	-0.033661740558317	0.103405075705816
35	Pierce	all	NA	-1	-0.0425770308123466	0.0407133583788613
42	Pierce	all	NA	-1	-0.0138562515193262	0.383115574710868
7	Ann Arbor	all	NA	-1	-0.214285714285741	0.372769023006409
14	Ann Arbor	all	NA	-1	-0.0395604395603527	0.518255081377636
21	Ann Arbor	all	NA	-1	-0.033766233766229	0.231786294249252
28	Ann Arbor	all	NA	-1	-0.0120415982485216	0.482890348326285
35	Ann Arbor	all	NA	-1	-0.00896358543417709	0.42420420189521
42	Ann Arbor	all	NA	-1	-0.00696864111498122	0.410403617819641
7	Boston	all	NA	0	0	NA
14	Boston	all	NA	-1	-0.098901098901035	0.0392244925427729
21	Boston	all	NA	-1	-0.0181818181818109	0.495860929728997
28	Boston	all	NA	-1	-0.000273672687454337	0.985947448201859
35	Boston	all	NA	-1	-0.00308123249300078	0.784046168004098
42	Boston	all	NA	1	0.000324122842556835	0.967701348104565
7	San Diego	all	NA	-1	-0.678571428571393	0.051671389457236
14	San Diego	all	NA	-1	-0.0263736263730235	0.846768446022288
21	San Diego	all	NA	1	0.00649350649348458	0.925769841473393
28	San Diego	all	NA	1	0.0443349753694462	0.266043451316965
35	San Diego	all	NA	1	0.0274509803921453	0.290269245660029
42	San Diego	all	NA	1	0.0334656834940456	0.0657238167340647
7	DC	all	NA	0	0	NA
14	DC	all	NA	-1	-0.0439560439561717	0.0646494462375539
21	DC	all	NA	-1	-0.00909090909091579	0.495860929728501
28	DC	all	NA	-1	-0.0106732348111451	0.249435590676875
35	DC	all	NA	-1	-0.0128851540616265	0.0700256323196238
42	DC	all	NA	-1	-0.00291710558301664	0.570651600970537
