width	place	age	end.date	sign	slope	pval
7	state	all	NA	-1	-3.32142857142828	0.00511758132239112
14	state	all	NA	-1	-0.142857142857049	0.762828607724319
21	state	all	NA	-1	-0.416883116883105	0.28386756237003
28	state	all	NA	-1	-0.193212917350702	0.410882593479513
35	state	all	NA	1	0.398319327731067	0.174070958964272
42	state	all	NA	1	0.0653917834861486	0.75915696410061
7	King	all	NA	-1	-0.464285714285695	0.0993161681134704
14	King	all	NA	1	0.00659340659339126	0.945488667985029
21	King	all	NA	-1	-0.363636363636355	0.186337777821179
28	King	all	NA	-1	-0.0380405035577445	0.816742379539823
35	King	all	NA	-1	-0.0756302521008398	0.482683876488547
42	King	all	NA	-1	-0.0397050482132317	0.604894243272997
7	Snohomish	all	NA	-1	-0.46428571428569	0.0221861664324427
14	Snohomish	all	NA	-1	-0.0857142857143928	0.265234547894588
21	Snohomish	all	NA	-1	-0.0155844155844146	0.705251950044467
28	Snohomish	all	NA	-1	-0.0413245758073347	0.120956415773678
35	Snohomish	all	NA	1	0.0193277310924345	0.481531058804887
42	Snohomish	all	NA	1	0.0142614050725222	0.484138625768817
7	Pierce	all	NA	-1	-0.607142857142898	0.161210735272733
14	Pierce	all	NA	1	0.0483516483517571	0.697737678147349
21	Pierce	all	NA	1	0.010389610389612	0.871936703376137
28	Pierce	all	NA	-1	-0.0161466885604641	0.698063311064072
35	Pierce	all	NA	1	0.327731092436962	0.0393713080120461
42	Pierce	all	NA	1	0.12608378575488	0.267393006632123
7	Ann Arbor	all	NA	-1	-0.107142857142865	0.143810808711506
14	Ann Arbor	all	NA	-1	-0.0307692307691764	0.406922103335765
21	Ann Arbor	all	NA	-1	-0.00649350649350724	0.762072112640773
28	Ann Arbor	all	NA	-1	-0.00273672687466425	0.828324758724306
35	Ann Arbor	all	NA	-1	-0.0103641456582631	0.249681718398916
42	Ann Arbor	all	NA	-1	-0.00785997893202051	0.239389821752536
7	Boston	all	NA	-1	-0.24999999999997	0.0712570017734367
14	Boston	all	NA	-1	-0.0197802197802759	0.625941572306858
21	Boston	all	NA	1	0.00259740259740274	0.892208701047541
28	Boston	all	NA	-1	-0.0010946907498703	0.927331457081408
35	Boston	all	NA	-1	-0.00672268907563045	0.48191309995107
42	Boston	all	NA	-1	-0.00996677740864494	0.25474103953195
7	San Diego	all	NA	-1	-0.142857142857159	0.363217467649002
14	San Diego	all	NA	1	0.0593406593407086	0.165722460106397
21	San Diego	all	NA	-1	-0.0571428571428554	0.251518244321973
28	San Diego	all	NA	-1	-0.00301039956214176	0.917077166229254
35	San Diego	all	NA	-1	-0.0106442577030816	0.585473557281162
42	San Diego	all	NA	-1	-0.0182319098938639	0.236997896744667
7	DC	all	NA	-1	-0.0714285714285768	0.530091618670372
14	DC	all	NA	1	0.0373626373626697	0.196705360257198
21	DC	all	NA	1	0.0246753246753243	0.0535435313887611
28	DC	all	NA	-1	-0.00273672687466635	0.78540413553658
35	DC	all	NA	-1	-0.00392156862745072	0.589928262062462
42	DC	all	NA	-1	-0.0105339923831006	0.103848634018945
