width	place	age	end.date	sign	slope	pval
7	state	all	NA	-1	-13.1785714285726	0.310071611447784
14	state	all	NA	-1	-1.15824175824177	0.765706802554645
21	state	all	NA	-1	-0.407792207792209	0.841368402849081
28	state	all	NA	1	0.371373836890202	0.763046261361066
35	state	all	NA	1	0.50840336134454	0.532289008010315
42	state	all	NA	1	0.596223968884263	0.306128342122494
7	King	all	NA	-1	-4.14285714285883	0.200297714332801
14	King	all	NA	-1	-0.00219780219780216	0.998044997624847
21	King	all	NA	1	0.099999999999998	0.816890449011405
28	King	all	NA	1	0.0388615216199326	0.884509444333159
35	King	all	NA	1	0.141456582633053	0.416396661403764
42	King	all	NA	1	0.170731707317071	0.16418797175634
7	Snohomish	all	NA	-1	-1.42857142857159	0.36864170704817
14	Snohomish	all	NA	1	0.0109890109890055	0.980239875858659
21	Snohomish	all	NA	-1	-0.105194805194807	0.664492161544171
28	Snohomish	all	NA	1	0.00684181718651738	0.963168692112602
35	Snohomish	all	NA	1	0.0478991596638665	0.624761866132179
42	Snohomish	all	NA	1	0.0753585608945827	0.275480209200731
7	Pierce	all	NA	-1	-1.82142857142833	0.28911914707767
14	Pierce	all	NA	-1	-0.360439560439565	0.503096869338088
21	Pierce	all	NA	-1	-0.203896103896102	0.504043556849276
28	Pierce	all	NA	-1	-0.0106732348113509	0.955605210454135
35	Pierce	all	NA	1	0.0487394957983181	0.703720020761009
42	Pierce	all	NA	1	0.0765740215541803	0.401520777966507
7	Ann Arbor	all	NA	-1	-0.0714285714283532	0.844379766544979
14	Ann Arbor	all	NA	-1	-0.0131868131868137	0.894673797523825
21	Ann Arbor	all	NA	-1	-0.0571428571428558	0.423182205789421
28	Ann Arbor	all	NA	-1	-0.120689655172563	0.148154146726978
35	Ann Arbor	all	NA	-1	-0.0927170868347336	0.1180977096139
42	Ann Arbor	all	NA	-1	-0.0742241309456437	0.0984828940265098
7	Boston	all	NA	-1	-1.32142857142576	0.049632589642097
14	Boston	all	NA	-1	-0.597802197802197	0.054253474175972
21	Boston	all	NA	-1	-0.340259740259738	0.0541362602025019
28	Boston	all	NA	-1	-0.187465790914383	0.154200032139495
35	Boston	all	NA	-1	-0.0851540616246504	0.348044190664838
42	Boston	all	NA	-1	-0.00145855279147965	0.982559392839817
7	San Diego	all	NA	-1	-7.21428571428217	0.0215701039948452
14	San Diego	all	NA	-1	-1.05274725274725	0.322744013059898
21	San Diego	all	NA	-1	-0.19090909090908	0.706275064870549
28	San Diego	all	NA	1	0.369458128078928	0.222194586268502
35	San Diego	all	NA	1	0.313725490196081	0.118340358019711
42	San Diego	all	NA	1	0.307349485454969	0.0310237173637809
7	DC	all	NA	-1	-1.07142857142944	0.188252374423308
14	DC	all	NA	-1	-0.0681318681318664	0.763118514026565
21	DC	all	NA	-1	-0.100000000000004	0.368360121115613
28	DC	all	NA	-1	-0.0355774493706375	0.594990414665331
35	DC	all	NA	-1	-0.0803921568627447	0.111548289853674
42	DC	all	NA	-1	-0.0486184263836139	0.1890228367464
7	USA	all	NA	-1	-445.214285713492	0.0293754140078261
14	USA	all	NA	-1	-121.246153846153	0.158927135944362
21	USA	all	NA	-1	-48.8922077922064	0.300415125896672
28	USA	all	NA	-1	-11.8322386426327	0.696320169302023
35	USA	all	NA	1	2.59131652661056	0.898594992865654
42	USA	all	NA	1	11.5114658455547	0.433603374437763
