width	place	age	end.date	sign	slope	pval
7	state	all	NA	-1	-48.92857142833	0.321323622354064
14	state	all	NA	-1	-5.77362637363186	0.695443185568156
21	state	all	NA	-1	-23.2558441558505	0.0549074834832695
28	state	all	NA	-1	-14.7911877394613	0.099009590381267
35	state	all	NA	-1	-19.1039215686276	0.012075737804277
42	state	all	NA	-1	-15.9533263106781	0.0144342494903953
7	King	all	NA	-1	-21.3214285712889	0.436647321940359
14	King	all	NA	1	0.817582417581268	0.901721572368806
21	King	all	NA	-1	-13.2025974026037	0.164655958011767
28	King	all	NA	-1	-0.464696223316003	0.948119133304752
35	King	all	NA	-1	-1.65238095238098	0.719825015784682
42	King	all	NA	-1	-1.9047889149998	0.559314290634099
7	Snohomish	all	NA	-1	-1.35714285714514	0.764485614369689
14	Snohomish	all	NA	1	0.0263736263732057	0.983996951666326
21	Snohomish	all	NA	-1	-0.364935064934839	0.638695205082137
28	Snohomish	all	NA	-1	-0.972085385878402	0.0813196597695039
35	Snohomish	all	NA	-1	-1.19495798319328	0.0236047001893164
42	Snohomish	all	NA	-1	-1.29697755449351	0.00959763586046688
7	Pierce	all	NA	-1	-3.42857142856199	0.519975685300327
14	Pierce	all	NA	1	0.604395604395422	0.701189433807322
21	Pierce	all	NA	-1	-1.44025974025981	0.151105662181341
28	Pierce	all	NA	-1	-2.96113847837928	0.0026091749981934
35	Pierce	all	NA	-1	-5.7212885154062	0.000203462333805573
42	Pierce	all	NA	-1	-4.17194716797849	0.00119357114906962
7	Ann Arbor	all	NA	1	0.321428571429971	0.746550299756693
14	Ann Arbor	all	NA	-1	-0.103296703296652	0.759885186644277
21	Ann Arbor	all	NA	-1	-0.112987012987003	0.488338260819113
28	Ann Arbor	all	NA	-1	-0.112479474548404	0.271361598555251
35	Ann Arbor	all	NA	-1	-0.21708683473389	0.0197307192562983
42	Ann Arbor	all	NA	-1	-0.483915403938194	4.46491030504998e-05
7	Boston	all	NA	-1	-0.285714285711798	0.62069948891484
14	Boston	all	NA	1	0.0351648351648621	0.861158114609387
21	Boston	all	NA	-1	-0.237662337662478	0.23750017376438
28	Boston	all	NA	-1	-0.664750957854502	0.000957167798111462
35	Boston	all	NA	-1	-0.735574229691887	0.000223297719360311
42	Boston	all	NA	-1	-1.04221700024337	4.21459384328399e-08
7	San Diego	all	NA	1	1.00000000000333	0.856701811387662
14	San Diego	all	NA	1	2.16043956044017	0.402743578024511
21	San Diego	all	NA	1	0.977922077922365	0.473295213045324
28	San Diego	all	NA	1	0.381226053639717	0.651378980299974
35	San Diego	all	NA	1	0.173669467787115	0.756043817862526
42	San Diego	all	NA	-1	-0.0396240175023542	0.926702403388102
7	DC	all	NA	1	0.499999999995751	0.809156311507163
14	DC	all	NA	1	0.151648351648675	0.788004655427372
21	DC	all	NA	-1	-0.146753246753341	0.63656447390917
28	DC	all	NA	-1	-0.980021893814505	0.0344318192240388
35	DC	all	NA	-1	-0.659663865546217	0.0487531861699278
42	DC	all	NA	-1	-0.548821003160337	0.0201931849003524
