width	place	age	end.date	sign	slope	pval
4	state	all	NA	1	0.797072221474482	8.28803435724302e-06
6	state	all	NA	1	0.787769293313631	2.11368732336034e-09
8	state	all	NA	1	0.775993049746867	3.2016788747619e-12
4	King	all	NA	-1	-0.0138995873209923	0.000393676384467805
6	King	all	NA	-1	-0.015889317551997	2.93221330839256e-05
8	King	all	NA	-1	-0.0192669413265728	6.43558466123877e-06
4	Snohomish	all	NA	1	0.065333896033623	2.09487720212204e-06
6	Snohomish	all	NA	1	0.0647965713879562	5.45027328596816e-10
8	Snohomish	all	NA	1	0.0639673085691691	1.15427413434684e-12
4	Pierce	all	NA	-1	-0.0701054614434577	3.52037682200587e-07
6	Pierce	all	NA	-1	-0.0695042000145717	8.32446599468193e-10
8	Pierce	all	NA	-1	-0.0682048685325709	1.11609184644701e-11
4	Ann Arbor	all	NA	1	0.0302383745763405	5.11350358792142e-05
6	Ann Arbor	all	NA	1	0.0294378962009395	5.87618306891979e-08
8	Ann Arbor	all	NA	1	0.0284968112069321	3.54214102442477e-10
4	Boston	all	NA	1	0.0689176262994112	1.9859233974182e-05
6	Boston	all	NA	1	0.0679725848752922	3.98612304439212e-09
8	Boston	all	NA	1	0.0670589376964403	2.06948499723696e-12
4	San Diego	all	NA	1	0.341056027661916	4.430489879451e-07
6	San Diego	all	NA	1	0.34116425498928	5.09954066913974e-14
8	San Diego	all	NA	1	0.340555930989278	1.09137375771984e-17
4	DC	all	NA	-1	-0.0196061219625365	3.12496181532581e-05
6	DC	all	NA	-1	-0.0198203355135751	1.67316975003772e-09
8	DC	all	NA	-1	-0.0198771807086697	1.2905931436708e-14
