width	place	age	end.date	sign	slope	pval
4	state	all	NA	1	120.157142857143	0.0209878011018543
6	state	all	NA	1	126.310204081647	5.43787409327799e-05
8	state	all	NA	1	109.746598639448	8.47884524535015e-06
4	King	all	NA	1	28.1571428571429	0.0536907382728946
6	King	all	NA	1	35.9632653061253	0.00290765911249328
8	King	all	NA	1	37.9982993197258	1.56446963612687e-05
4	Snohomish	all	NA	1	9.91428571428571	0.157036659241639
6	Snohomish	all	NA	1	16.4653061224506	0.00353107270316548
8	Snohomish	all	NA	1	14.3588435374139	0.000203886419413429
4	Pierce	all	NA	1	20.8142857142857	0.127512843208063
6	Pierce	all	NA	1	19.8204081632676	0.00321498825480458
8	Pierce	all	NA	1	18.4489795918355	5.42867287024351e-05
4	Ann Arbor	all	NA	-1	-7.87142857142857	0.742554140794699
6	Ann Arbor	all	NA	1	16.8897959183676	0.212209456417302
8	Ann Arbor	all	NA	1	20.5085034013594	0.0160131306429507
4	Boston	all	NA	-1	-47.0428571428571	0.0123445872690222
6	Boston	all	NA	-1	-9.40408163265678	0.501405703862925
8	Boston	all	NA	1	1.60034013605459	0.844366720523075
4	San Diego	all	NA	-1	-31.9285714285714	0.261037093206965
6	San Diego	all	NA	-1	-22.3877551020428	0.0812313066599867
8	San Diego	all	NA	-1	-31.6989795918357	0.00276179449607787
4	DC	all	NA	-1	-10.5142857142857	0.0953341736041535
6	DC	all	NA	-1	-3.03265306122556	0.392862123629424
8	DC	all	NA	-1	-4.30102040816266	0.214666765551231
