width	place	age	end.date	sign	slope	pval
7	state	all	NA	-1	-4986.67857143045	0.117443221545948
14	state	all	NA	-1	-2435.12967032942	0.0875269135094919
21	state	all	NA	-1	-906.677922077162	0.24823511185871
28	state	all	NA	-1	-488.307608100156	0.301623518131384
35	state	all	NA	-1	-173.6535014007	0.580264225887335
42	state	all	NA	1	80.326877886702	0.721081083009921
7	King	all	NA	-1	-1366.17857142928	0.124465129849174
14	King	all	NA	-1	-560.949450549313	0.106850922179309
21	King	all	NA	-1	-285.022077921858	0.167174058516262
28	King	all	NA	-1	-221.027093595809	0.101283016276005
35	King	all	NA	-1	-113.745658263354	0.216226350816013
42	King	all	NA	-1	-29.0568025281656	0.665492792516698
7	Snohomish	all	NA	-1	-599.357142857355	0.108198162359266
14	Snohomish	all	NA	-1	-324.50329670334	0.0916050489465219
21	Snohomish	all	NA	-1	-103.299999999911	0.292205799486099
28	Snohomish	all	NA	-1	-57.0317460316771	0.331116122546533
35	Snohomish	all	NA	-1	-21.4406162465188	0.582259958506684
42	Snohomish	all	NA	1	11.1776193177199	0.688228262293073
7	Pierce	all	NA	-1	-416.678571428726	0.145291966813142
14	Pierce	all	NA	-1	-311.452747252706	0.0614296502348334
21	Pierce	all	NA	-1	-140.507792207686	0.153554192842569
28	Pierce	all	NA	-1	-73.0752599889811	0.223924013088949
35	Pierce	all	NA	-1	-45.5176470588502	0.265109546073395
42	Pierce	all	NA	-1	-8.25079004943173	0.781159638913393
7	Ann Arbor	all	NA	-1	-84.3928571428269	0.192023744224718
14	Ann Arbor	all	NA	-1	-62.5824175823907	0.077655351704297
21	Ann Arbor	all	NA	-1	-48.2545454545117	0.176730082948787
28	Ann Arbor	all	NA	-1	-37.1710454296408	0.111193875268095
35	Ann Arbor	all	NA	-1	-31.340616246512	0.0722192306746856
42	Ann Arbor	all	NA	-1	-13.0080220403538	0.307145088446198
7	Boston	all	NA	-1	-179.071428571372	0.0362033205000408
14	Boston	all	NA	-1	-114.050549450508	0.0186206433671408
21	Boston	all	NA	-1	-119.47142857135	0.0368062902831618
28	Boston	all	NA	-1	-134.536672140006	0.0045363888658957
35	Boston	all	NA	-1	-109.27675070028	0.00140430055794541
42	Boston	all	NA	-1	-64.1973908111137	0.0112387435970389
7	San Diego	all	NA	-1	-1344.42857142578	0.0833679699935603
14	San Diego	all	NA	-1	-1058.35384615434	0.00959110003014164
21	San Diego	all	NA	-1	-662.510389610146	0.0402425641079159
28	San Diego	all	NA	-1	-607.923645320766	0.0303078985431821
35	San Diego	all	NA	-1	-264.566666666463	0.17282574475095
42	San Diego	all	NA	-1	-45.5333441374126	0.743913022963451
7	DC	all	NA	-1	-76.74999999973	0.360678965585041
14	DC	all	NA	-1	-42.7538461538175	0.13003950143839
21	DC	all	NA	-1	-50.6077922077589	0.108338641389118
28	DC	all	NA	-1	-82.2898193759312	0.00702426010006754
35	DC	all	NA	-1	-90.5969187675659	0.00288260218738692
42	DC	all	NA	-1	-78.3400048618503	0.00331365998708027
7	USA	all	NA	-1	-72335.9285713543	0.00429851205311798
14	USA	all	NA	-1	-45237.3582417633	0.000746252540734364
21	USA	all	NA	-1	-36470.0480519351	5.30723869084946e-05
28	USA	all	NA	-1	-29329.4794745484	5.57458909829596e-06
35	USA	all	NA	-1	-19698.0075630229	2.52458917255369e-05
42	USA	all	NA	-1	-7781.05437160621	0.0384410897306395
