width	place	age	end.date	sign	slope	pval
4	state	all	NA	1	2.42857142857143	0.956845035096642
6	state	all	NA	1	8.14285714285526	0.688033394696449
8	state	all	NA	-1	-23.6071428571427	0.161978536383418
10	state	all	NA	-1	-20.0709956709956	0.0784528932507359
12	state	all	NA	-1	-7.09090909090997	0.419636503745396
4	Island	all	NA	1	2.12857142857143	0.3423732276916
6	Island	all	NA	1	0.518367346938917	0.565196875743664
8	Island	all	NA	-1	-0.482993197278955	0.444540584463184
10	Island	all	NA	-1	-0.143722943722943	0.718409256989883
12	Island	all	NA	1	0.066433566433557	0.813384679743706
4	King	all	NA	1	1.85714285714286	0.944614720321586
6	King	all	NA	1	3.40408163265272	0.736122046741895
8	King	all	NA	-1	-3.88265306122461	0.512346093037744
10	King	all	NA	-1	-3.25367965367965	0.374526344249446
12	King	all	NA	1	0.481518481518233	0.871170037853463
4	Ann Arbor	all	NA	-1	-20	0.550025281670318
6	Ann Arbor	all	NA	-1	-2.91836734693968	0.818984950850233
8	Ann Arbor	all	NA	-1	-2.52721088435344	0.704893981788409
10	Ann Arbor	all	NA	-1	-0.56536796536796	0.892105272401386
12	Ann Arbor	all	NA	-1	-0.884115884115836	0.758467072475524
4	Boston	all	NA	-1	-25.7142857142857	0.0346936488081177
6	Boston	all	NA	-1	-14.534693877554	0.0533018937885673
8	Boston	all	NA	-1	-9.46088435374062	0.032902493732856
10	Boston	all	NA	-1	-2.1177489177489	0.563538140773485
12	Boston	all	NA	1	3.08791208791197	0.337659363444467
4	San Diego	all	NA	-1	-135.742857142857	0.174954809942889
6	San Diego	all	NA	-1	-102.024489795932	0.019622142690063
8	San Diego	all	NA	-1	-79.3282312925113	0.0028686644963155
10	San Diego	all	NA	-1	-56.7402597402596	0.00735781374787672
12	San Diego	all	NA	-1	-14.6293706293727	0.45813810988207
4	DC	all	NA	-1	-3.4	0.501104127965776
6	DC	all	NA	-1	-0.102040816329873	0.994712456949657
8	DC	all	NA	-1	-3.09693877550993	0.705807046144972
10	DC	all	NA	1	1.0995670995671	0.834080176236233
12	DC	all	NA	1	1.71578421578415	0.638383202012531
4	USA	all	NA	-1	-3125.35714285714	0.32549333289901
6	USA	all	NA	-1	-4106.90204081716	0.116772362928246
8	USA	all	NA	-1	-3902.62244897935	0.0116669090516535
10	USA	all	NA	-1	-2402.0632034632	0.0259282692819969
12	USA	all	NA	-1	-259.100399600464	0.802683326159873
