width	place	age	end.date	sign	slope	pval
7	state	all	NA	-1	-374.857142857153	0.0911823345621314
14	state	all	NA	-1	-44.008791208763	0.494338818044181
21	state	all	NA	-1	-30.1844155844131	0.361371895071129
28	state	all	NA	-1	-22.5377668308643	0.285212197711222
35	state	all	NA	-1	-22.1047619047739	0.15865564592847
42	state	all	NA	-1	-23.3135888501629	0.0718985435311792
7	King	all	NA	-1	-108.535714285718	0.0937733120617258
14	King	all	NA	-1	-14.9296703296563	0.431426606716831
21	King	all	NA	-1	-10.2129870129858	0.29660837669381
28	King	all	NA	-1	-8.11740558292082	0.205421442312266
35	King	all	NA	-1	-8.03865546218955	0.103703574280671
42	King	all	NA	-1	-8.3758204359406	0.0444250859992115
7	Snohomish	all	NA	-1	-41.0000000000008	0.0888573322186302
14	Snohomish	all	NA	-1	-5.19120879120446	0.46624881548368
21	Snohomish	all	NA	-1	-2.72467532467463	0.437376650275344
28	Snohomish	all	NA	-1	-2.67843459222666	0.251062379245895
35	Snohomish	all	NA	-1	-2.78739495798472	0.119071708106106
42	Snohomish	all	NA	-1	-2.68884207114374	0.0651078105027904
7	Pierce	all	NA	-1	-68.9642857142879	0.0935105470722865
14	Pierce	all	NA	-1	-6.57142857142777	0.574111215563231
21	Pierce	all	NA	-1	-2.78831168831119	0.615191944317625
28	Pierce	all	NA	-1	-1.37110016420302	0.679031710645977
35	Pierce	all	NA	-1	-0.920448179272939	0.681345645452477
42	Pierce	all	NA	-1	-1.54331091483528	0.377341104022315
7	Ann Arbor	all	NA	-1	-28.5714285714199	0.363217467649223
14	Ann Arbor	all	NA	-1	-7.49230769232625	0.46964216024266
21	Ann Arbor	all	NA	-1	-3.48181818182085	0.530573866977
28	Ann Arbor	all	NA	-1	-1.87876299945356	0.595662697491395
35	Ann Arbor	all	NA	-1	-1.58431372548885	0.545964012046435
42	Ann Arbor	all	NA	-1	-1.30540474840079	0.523736876709853
7	Boston	all	NA	1	2.66411431386694e-12	0.999999999999947
14	Boston	all	NA	-1	-14.4000000000386	0.601183405097676
21	Boston	all	NA	-1	-2.0636363636398	0.875091051602777
28	Boston	all	NA	-1	-0.0498084291197728	0.994982075429204
35	Boston	all	NA	-1	-0.723529411762959	0.899613965153866
42	Boston	all	NA	-1	-0.765740215543262	0.861201160515065
7	San Diego	all	NA	1	11.2142857142945	0.937452009099172
14	San Diego	all	NA	1	5.91208791206359	0.888850334983427
21	San Diego	all	NA	1	3.18961038960602	0.884275281547819
28	San Diego	all	NA	1	1.12588943623224	0.93847109798737
35	San Diego	all	NA	-1	-3.83865546217968	0.766757700343656
42	San Diego	all	NA	-1	-2.82213759015096	0.773833704686852
7	DC	all	NA	1	1.81009379792975e-12	0.999999999999947
14	DC	all	NA	-1	-3.56923076924387	0.68938280479343
21	DC	all	NA	1	2.57142857142941	0.517452902764816
28	DC	all	NA	1	0.446360153256404	0.8623298954231
35	DC	all	NA	1	0.845378151259955	0.607364475262832
42	DC	all	NA	-1	-0.113848148447706	0.923061116256155
7	USA	all	NA	-1	-8103.42857142682	0.110328356345065
14	USA	all	NA	-1	-1551.98901099132	0.367010625896443
21	USA	all	NA	-1	-621.361038961281	0.475829989476484
28	USA	all	NA	-1	-284.085385878671	0.617879124405249
35	USA	all	NA	-1	-353.673389355634	0.385451605516838
42	USA	all	NA	-1	-406.278016368311	0.212955420456409
