width	place	age	end.date	sign	slope	pval
4	state	all	NA	1	0.669965605027505	2.18392048292975e-06
6	state	all	NA	1	0.672549224490832	2.36298518331718e-11
8	state	all	NA	1	0.674478932619087	2.58943790793572e-16
10	state	all	NA	1	0.675754729415197	1.42362777084447e-21
12	state	all	NA	1	0.676376614877988	1.99838582069609e-27
4	King	all	NA	1	0.09869059218953	1.57477540990704e-05
6	King	all	NA	1	0.0971259846854261	7.30385022223291e-09
8	King	all	NA	1	0.0951674151600049	2.00239247107262e-11
10	King	all	NA	1	0.0928148836136861	2.03309150611914e-13
12	King	all	NA	1	0.0900683900463014	6.03255056075257e-15
4	Snohomish	all	NA	1	0.153659006585283	1.48637415708125e-07
6	Snohomish	all	NA	1	0.153595267857339	4.57634497795648e-14
8	Snohomish	all	NA	1	0.153239904465287	3.89529610774408e-17
10	Snohomish	all	NA	1	0.152592916409791	8.20806265942983e-20
12	Snohomish	all	NA	1	0.151654303690585	4.00202301766016e-22
4	Pierce	all	NA	1	0.147803320343485	3.05247940805485e-06
6	Pierce	all	NA	1	0.148509494965933	5.50441109408996e-11
8	Pierce	all	NA	1	0.149083599313186	1.3291337960483e-15
10	Pierce	all	NA	1	0.149525633385883	2.54704380704253e-20
12	Pierce	all	NA	1	0.149835597183772	2.50638210943477e-25
4	Ann Arbor	all	NA	1	0.0173022106757223	1.53710688768018e-05
6	Ann Arbor	all	NA	1	0.0171083878941249	1.76465607464114e-09
8	Ann Arbor	all	NA	1	0.0169393367483102	3.62732863151034e-13
10	Ann Arbor	all	NA	1	0.0167950572383517	8.69422159063538e-17
12	Ann Arbor	all	NA	1	0.0166755493642201	1.8315657948675e-20
4	Boston	all	NA	-1	-0.000862927665180813	0.121007544517646
6	Boston	all	NA	-1	-0.00200473212321199	0.0086159352097765
8	Boston	all	NA	-1	-0.00326086203665986	0.000658231713229529
10	Boston	all	NA	-1	-0.00463131740553128	5.43459686158847e-05
12	Boston	all	NA	-1	-0.00611609822982526	4.81184492423685e-06
4	San Diego	all	NA	1	0.0393918849762692	6.11416259499553e-06
6	San Diego	all	NA	1	0.0401058792258757	1.21937115910104e-08
8	San Diego	all	NA	1	0.0413247032292705	1.56481852002575e-10
10	San Diego	all	NA	1	0.0430483569866207	6.21808072871589e-12
12	San Diego	all	NA	1	0.0452768404978609	5.17510888488533e-13
4	DC	all	NA	1	0.0717786804276981	5.04326591320285e-07
6	DC	all	NA	1	0.0716615755024506	8.02229239461512e-13
8	DC	all	NA	1	0.0715970214209984	5.33906479205025e-19
10	DC	all	NA	1	0.0715850181836512	5.22947242053658e-26
12	DC	all	NA	1	0.0716255657902857	1.74670829320041e-31
4	USA	all	NA	1	21.0924240148877	7.2033457340154e-07
6	USA	all	NA	1	21.1505391178195	6.08147006941866e-12
8	USA	all	NA	1	21.2104614362166	1.5426501811755e-16
10	USA	all	NA	1	21.2721909701706	8.34404810763358e-21
12	USA	all	NA	1	21.3357277196452	8.11189110754944e-25
