width	place	age	end.date	sign	slope	pval
7	state	all	NA	-1	-408.214285714349	0.278083295991704
14	state	all	NA	-1	-98.4791208792899	0.574509697800327
21	state	all	NA	-1	-140.244155844027	0.212909491597627
28	state	all	NA	-1	-51.6631089217689	0.458887485380294
35	state	all	NA	-1	-53.5907563025417	0.286818163994777
42	state	all	NA	-1	-41.3883801961001	0.278401322667013
7	King	all	NA	-1	-141.500000000044	0.258069783473192
14	King	all	NA	-1	-34.4109890110461	0.554678247652515
21	King	all	NA	-1	-44.9233766233321	0.229523120727251
28	King	all	NA	-1	-18.1502463054343	0.437494427882823
35	King	all	NA	-1	-18.6263305322204	0.270338738356079
42	King	all	NA	-1	-16.3225832590577	0.21458961439319
7	Snohomish	all	NA	-1	-48.5714285714279	0.271859419128969
14	Snohomish	all	NA	-1	-10.397802197821	0.602919696359331
21	Snohomish	all	NA	-1	-12.3519480519346	0.302301128443321
28	Snohomish	all	NA	-1	-5.00328407225478	0.505329757099375
35	Snohomish	all	NA	-1	-5.39831932773298	0.316987815129368
42	Snohomish	all	NA	-1	-4.77505874726593	0.251704809900767
7	Pierce	all	NA	-1	-41.2857142857296	0.237330039337751
14	Pierce	all	NA	-1	-9.7802197802357	0.546558354331733
21	Pierce	all	NA	-1	-16.8337662337519	0.147401313708403
28	Pierce	all	NA	-1	-6.89053092501856	0.346121208136647
35	Pierce	all	NA	-1	-8.32521008403748	0.14724746419243
42	Pierce	all	NA	-1	-5.55449315290547	0.19566663534054
7	Ann Arbor	all	NA	-1	-68.8571428569325	0.363217467650129
14	Ann Arbor	all	NA	-1	-10.5186813186964	0.624094251108906
21	Ann Arbor	all	NA	-1	-6.72727272727808	0.568829313640841
28	Ann Arbor	all	NA	-1	-3.8612479474519	0.609223996364288
35	Ann Arbor	all	NA	-1	-1.99915966386448	0.702365645137798
42	Ann Arbor	all	NA	-1	-1.52394457499362	0.701173484445233
7	Boston	all	NA	1	5.06826263419808e-11	0.999999999999471
14	Boston	all	NA	-1	-2.78461538462615	0.915350703945615
21	Boston	all	NA	-1	-2.26363636364046	0.87577792969286
28	Boston	all	NA	-1	-1.79693486589772	0.850979773785457
35	Boston	all	NA	-1	-1.75490196078305	0.803358601835561
42	Boston	all	NA	-1	-0.321610890527231	0.950267516313154
7	San Diego	all	NA	-1	-109.999999999401	0.743234066897305
14	San Diego	all	NA	-1	-36.9758241759127	0.754257689953412
21	San Diego	all	NA	-1	-52.5597402597865	0.478187649515417
28	San Diego	all	NA	-1	-50.3494800218591	0.350437809926657
35	San Diego	all	NA	-1	-47.0691876750527	0.267973375437349
42	San Diego	all	NA	-1	-39.8997650109339	0.231242792453559
7	DC	all	NA	-1	-15.1785714285369	0.379499223097894
14	DC	all	NA	-1	-10.6769230769306	0.128275087226994
21	DC	all	NA	-1	-5.20129870129977	0.274319091616629
28	DC	all	NA	-1	-5.76518883415373	0.13281315648085
35	DC	all	NA	-1	-5.2305322128833	0.100621804195986
42	DC	all	NA	-1	-4.40580179888165	0.0626004747244655
7	USA	all	NA	-1	-5572.5714285652	0.557851418517766
14	USA	all	NA	-1	-4557.20879120959	0.202642747072997
21	USA	all	NA	-1	-2579.9675324673	0.246890528945506
28	USA	all	NA	-1	-2505.60016420371	0.112916347537543
35	USA	all	NA	-1	-1707.42072829128	0.134798576315915
42	USA	all	NA	-1	-1505.56348756182	0.0828263760476106
