width	place	age	end.date	sign	slope	pval
4	state	all	NA	1	8.57536990588742	4.20602593739027e-05
6	state	all	NA	1	8.83488794253	8.26424974877738e-08
8	state	all	NA	1	9.19600468648925	9.1827397108979e-10
10	state	all	NA	1	9.6587201377798	2.95687356924155e-11
12	state	all	NA	1	10.2230342964095	1.92713795821765e-12
4	King	all	NA	1	3.94648488739977	9.94388582099478e-06
6	King	all	NA	1	4.00413028322459	4.76512015478652e-09
8	King	all	NA	1	4.08398693242758	1.40608658297601e-11
10	King	all	NA	1	4.18605483501519	1.3480739266928e-13
12	King	all	NA	1	4.31033399099105	2.98772361344403e-15
4	Snohomish	all	NA	1	1.21622340800247	1.1084544609761e-05
6	Snohomish	all	NA	1	1.23727436938667	9.49096306653539e-09
8	Snohomish	all	NA	1	1.26838619162942	5.35514044043377e-11
10	Snohomish	all	NA	1	1.30955887473265	9.78358862242102e-13
12	Snohomish	all	NA	1	1.36079241869756	4.00071843178338e-14
4	Pierce	all	NA	-1	-0.45379091166501	8.9406719723126e-05
6	Pierce	all	NA	-1	-0.432279215063318	6.88502332767588e-07
8	Pierce	all	NA	-1	-0.401092769684559	5.39478061066433e-08
10	Pierce	all	NA	-1	-0.360231575529929	2.6836164101647e-08
12	Pierce	all	NA	-1	-0.309695632599549	7.64385831959228e-08
4	Ann Arbor	all	NA	1	0.669599536922033	6.38039645118608e-05
6	Ann Arbor	all	NA	1	0.68650667541565	3.92189561711317e-08
8	Ann Arbor	all	NA	1	0.703404952355074	6.00125380066422e-11
10	Ann Arbor	all	NA	1	0.720294367741466	1.63458440511302e-13
12	Ann Arbor	all	NA	1	0.737174921575464	6.72745572099265e-16
4	Boston	all	NA	1	8.98542794308096	4.98566048053966e-07
6	Boston	all	NA	1	9.0021330419701	1.2844855796753e-12
8	Boston	all	NA	1	9.01482514342636	3.56288776659769e-18
10	Boston	all	NA	1	9.02350424746541	5.46589476016188e-24
12	Boston	all	NA	1	9.02817035409491	2.44856421969622e-30
4	San Diego	all	NA	1	61.3758328199336	1.13262360641923e-08
6	San Diego	all	NA	1	61.4679542966943	7.20270723491622e-13
8	San Diego	all	NA	1	61.6597968870302	2.12170880614676e-16
10	San Diego	all	NA	1	61.9513605910484	2.12463893412701e-19
12	San Diego	all	NA	1	62.3426454088012	5.45206672146627e-22
4	DC	all	NA	-1	-3.15178219689519	6.62893179661487e-05
6	DC	all	NA	-1	-3.0572250421041	9.82910998495744e-08
8	DC	all	NA	-1	-2.94651477028559	7.69770529295635e-10
10	DC	all	NA	-1	-2.81965138144542	2.172305597619e-11
12	DC	all	NA	-1	-2.67663487558588	1.84227020320416e-12
4	USA	all	NA	1	2731.53885138279	1.04831349485464e-06
6	USA	all	NA	1	2745.63823605723	7.83275235702625e-11
8	USA	all	NA	1	2766.14100227064	4.10344583964763e-14
10	USA	all	NA	1	2793.04715002768	7.7228177404078e-17
12	USA	all	NA	1	2826.3566793308	3.71334777978696e-19
