width	place	age	end.date	sign	slope	pval
4	state	all	NA	-1	-72.8781785216852	7.13051433281996e-08
6	state	all	NA	-1	-72.8045726779475	1.12610011099849e-13
8	state	all	NA	-1	-72.7164161917046	8.59194670789634e-19
10	state	all	NA	-1	-72.6137090634587	2.0284660448112e-23
12	state	all	NA	-1	-72.4964512928671	1.1650476474645e-27
4	King	all	NA	-1	-21.2397340368914	1.34846818974428e-07
6	King	all	NA	-1	-21.2127581303159	2.79755523869858e-13
8	King	all	NA	-1	-21.1830018112087	2.20138994448252e-18
10	King	all	NA	-1	-21.1504650797163	4.52290363383171e-23
12	King	all	NA	-1	-21.1151479357384	1.99628308216764e-27
4	Snohomish	all	NA	-1	-7.60645254667202	1.43426154899188e-07
6	Snohomish	all	NA	-1	-7.59819216759784	1.49605417942277e-13
8	Snohomish	all	NA	-1	-7.59094841609416	2.75277696678909e-19
10	Snohomish	all	NA	-1	-7.58472129221331	5.9009678827528e-25
12	Snohomish	all	NA	-1	-7.57951079591951	1.13005587450947e-30
4	Pierce	all	NA	-1	-5.57975128874011	1.10380708076782e-07
6	Pierce	all	NA	-1	-5.58192393240958	5.80050897367324e-15
8	Pierce	all	NA	-1	-5.57973696723219	4.0581086183497e-21
10	Pierce	all	NA	-1	-5.57319039324654	2.73444009019558e-24
12	Pierce	all	NA	-1	-5.56228421042627	3.32956342736699e-27
4	Ann Arbor	all	NA	-1	-9.96418578479754	1.21520128736508e-08
6	Ann Arbor	all	NA	-1	-9.95391578854567	1.44813565483212e-13
8	Ann Arbor	all	NA	-1	-9.93501645632199	1.11765983145046e-17
10	Ann Arbor	all	NA	-1	-9.90748778819506	3.26572825593539e-21
12	Ann Arbor	all	NA	-1	-9.87132978411806	2.64001463580546e-24
4	Boston	all	NA	-1	-1.01897954594626	7.95876007670114e-05
6	Boston	all	NA	-1	-0.983074823445393	1.9252307157246e-07
8	Boston	all	NA	-1	-0.938528386316969	3.01425621826903e-09
10	Boston	all	NA	-1	-0.885340234568237	2.0153271725069e-10
12	Boston	all	NA	-1	-0.82351036819442	4.801515438732e-11
4	San Diego	all	NA	-1	-56.8240180131315	2.20110351897148e-07
6	San Diego	all	NA	-1	-56.8400323871856	4.45560699127242e-14
8	San Diego	all	NA	-1	-56.972991704413	4.1844609328017e-17
10	San Diego	all	NA	-1	-57.222895965204	1.02672975562999e-19
12	San Diego	all	NA	-1	-57.589745169292	5.22224634526862e-22
4	DC	all	NA	-1	-7.1279831181869	3.87139844762884e-06
6	DC	all	NA	-1	-7.17101737291927	1.38390223049294e-10
8	DC	all	NA	-1	-7.21247289491045	1.17164685847881e-14
10	DC	all	NA	-1	-7.25234968420972	1.66701325926902e-18
12	DC	all	NA	-1	-7.29064774078329	3.35684234160524e-22
4	USA	all	NA	-1	-7715.95492190713	2.65639162408993e-09
6	USA	all	NA	-1	-7718.99658009756	2.95366150100853e-15
8	USA	all	NA	-1	-7724.26352575248	2.38903382472476e-20
10	USA	all	NA	-1	-7731.75575892499	7.32775898333849e-25
12	USA	all	NA	-1	-7741.47327957879	6.09989302838303e-29
